popularity,budget,revenue,roi,vote_count,vote_average,release_year
0.78,0,0,,57,6.6,1999
0.78,80000000,91188905,0.14,178,5.3,1999
0.75,75000000,93888180,0.25,81,5.2,1999
0.74,35000000,40263020,0.15,114,6.2,1999
0.74,80000000,0,-1.0,69,5.4,1999
0.73,80000000,118880016,0.49,112,5.7,1999
0.73,60000000,149705852,1.5,103,5.9,1999
0.73,29000000,50041732,0.73,103,5.8,1999
0.72,12000000,21133087,0.76,155,6.3,1999
0.69,0,0,,137,6.5,1999
0.68,75000000,0,-1.0,171,4.3,1999
0.68,37000000,48451803,0.31,430,7.3,1999
0.67,51000000,36911617,-0.28,46,4.5,1999
0.65,75000000,14010690,-0.81,60,4.9,1999
0.64,40000000,128798265,2.22,435,6.9,1999
0.64,27000000,56870414,1.11,112,5.3,1999
0.64,34000000,4217115,-0.88,38,6.4,1999
0.64,68000000,29762011,-0.56,115,5.4,1999
0.63,0,0,,146,7.0,1999
0.62,80000000,90874570,0.14,168,6.9,1999
0.61,6500000,28451622,3.38,82,6.9,1999
0.61,25000000,84565230,2.38,196,5.7,1999
0.6,80,0,-1.0,74,6.3,1999
0.6,0,0,,118,7.2,1999
0.59,75000000,108000000,0.44,412,6.3,1999
0.58,82000000,47434430,-0.42,226,6.6,1999
0.57,25000000,13000000,-0.48,52,6.3,1999
0.55,0,0,,35,5.5,1999
0.55,19000000,40846082,1.15,84,5.6,1999
0.55,5000000,0,-1.0,55,4.5,1999
0.54,0,0,,14,5.7,1999
0.52,0,0,,23,6.1,1999
0.51,48000000,124305181,1.59,196,6.7,1999
0.5,64000000,74608570,0.17,32,5.3,1999
0.5,15000000,2856712,-0.81,229,6.6,1999
0.5,23000000,10827816,-0.53,24,6.1,1999
0.5,65000000,117758500,0.81,202,6.0,1999
0.48,21000000,17762705,-0.15,33,5.1,1999
0.48,21500000,0,-1.0,91,6.9,1999
0.47,10000000,5241315,-0.48,11,4.7,1999
0.47,0,0,,10,6.1,1999
0.46,20000000,0,-1.0,29,5.0,1999
0.45,25000000,15156200,-0.39,30,6.1,1999
0.45,75000000,0,-1.0,116,6.3,1999
0.45,0,0,,37,6.4,1999
0.42,0,0,,28,5.4,1999
0.42,45000000,10667893,-0.76,74,4.5,1999
0.42,0,0,,70,5.0,1999
0.41,0,0,,16,3.6,1999
0.41,0,0,,11,6.0,1999
0.41,20000000,0,-1.0,13,5.8,1999
0.4,33000000,0,-1.0,56,5.5,1999
0.35,5000000,0,-1.0,44,4.4,1999
0.39,70000000,11263966,-0.84,16,5.4,1999
0.39,0,0,,12,4.8,1999
0.38,80000000,73345029,-0.08,87,6.6,1999
0.38,23000000,18653615,-0.19,42,5.9,1999
0.38,75000000,19598588,-0.74,132,5.4,1999
0.88,65000000,36850101,-0.43,43,5.2,1999
0.36,11000000,0,-1.0,49,5.6,1999
0.27,10000000,3193102,-0.68,38,6.6,1999
0.35,25,13,-0.48,24,7.0,1999
0.57,50000000,58900031,0.18,42,5.9,1999
0.26,8000000,17843379,1.23,34,5.9,1999
0.35,11000000,0,-1.0,17,3.8,1999
0.41,0,0,,20,6.1,1999
1.1,24000000,16290976,-0.32,50,5.7,1999
0.34,10000000,0,-1.0,111,7.3,1999
0.33,14000000,18535191,0.32,23,6.4,1999
0.33,0,0,,10,6.0,1999
0.33,0,0,,39,6.1,1999
0.33,17000000,65535067,2.86,154,5.3,1999
0.32,0,0,,11,6.0,1999
0.32,25000000,4152230,-0.83,83,6.1,1999
0.32,55000000,100230832,0.82,231,6.8,1999
0.32,38000000,28121100,-0.26,26,5.8,1999
0.32,15000000,0,-1.0,22,5.2,1999
0.31,600000,4000000,5.67,42,6.8,1999
0.31,7000000,14011454,1.0,10,6.5,1999
0.31,55000000,0,-1.0,112,6.0,1999
0.38,13000000,8946237,-0.31,39,5.3,1999
0.3,0,0,,22,5.8,1999
0.26,0,0,,49,6.5,1999
0.3,0,0,,62,5.7,1999
0.3,0,0,,13,5.8,1999
0.3,30000000,0,-1.0,39,4.1,1999
0.3,0,0,,12,7.4,1999
0.3,0,0,,40,6.4,1999
0.3,0,0,,21,6.0,1999
0.3,0,0,,46,4.8,1999
0.29,0,0,,46,6.1,1999
0.29,0,0,,109,6.6,1999
0.29,10000000,10571408,0.06,41,6.2,1999
0.28,0,0,,48,6.5,1999
0.28,0,0,,15,6.5,1999
0.07,9000000,34573780,2.84,22,7.8,1999
0.23,6000000,4398989,-0.27,28,6.2,1999
0.27,27000000,14859394,-0.45,25,6.7,1999
0.27,0,0,,31,5.8,1999
0.27,0,0,,23,5.4,1999
0.27,0,0,,48,7.1,1999
0.14,50000000,0,-1.0,52,6.3,1999
0.26,28000000,8888143,-0.68,35,5.8,1999
0.26,50000000,13260050,-0.73,18,4.5,1999
0.25,21000000,0,-1.0,39,6.3,1999
0.25,6000000,25059640,3.18,24,7.6,1999
0.25,0,0,,33,6.5,1999
0.25,6000000,6852450,0.14,25,6.5,1999
0.32,12000000,0,-1.0,48,6.6,1999
0.24,75000000,29000000,-0.61,20,5.2,1999
0.32,10000000,0,-1.0,11,6.2,1999
0.24,0,0,,20,7.5,1999
0.24,15000000,0,-1.0,25,5.3,1999
0.24,60000000,66976317,0.12,209,6.1,1999
0.3,35000000,0,-1.0,17,5.9,1999
0.23,0,0,,14,5.9,1999
0.23,0,0,,15,4.7,1999
0.22,0,0,,11,5.9,1999
0.22,20000000,1531251,-0.92,27,4.5,1999
0.21,24000000,8434146,-0.65,20,5.3,1999
0.21,23000000,0,-1.0,21,5.6,1999
0.21,0,0,,16,6.4,1999
0.2,1700000,1943649,0.14,13,5.3,1999
0.2,0,0,,11,5.2,1999
0.2,0,0,,10,7.1,1999
0.2,0,0,,10,5.6,1999
0.2,38000000,635096,-0.98,15,6.6,1999
0.2,0,0,,12,5.8,1999
0.2,3000000,3076820,0.03,48,5.6,1999
0.19,0,0,,10,4.2,1999
0.19,0,0,,14,6.5,1999
0.19,13000000,27500000,1.12,33,5.7,1999
0.19,0,4488529,,24,6.2,1999
0.17,25000000,12000000,-0.52,14,4.7,1999
0.17,0,0,,13,6.8,1999
0.17,14000000,0,-1.0,11,6.4,1999
0.17,10000000,0,-1.0,19,6.1,1999
0.08,0,0,,10,6.3,1999
0.16,7000000,7292175,0.04,12,5.6,1999
0.16,0,0,,28,6.1,1999
0.16,0,0,,16,6.6,1999
0.15,0,0,,11,3.4,1999
0.18,12000000,0,-1.0,15,4.8,1999
0.15,0,0,,15,4.7,1999
0.14,0,239894,,11,4.6,1999
0.13,0,0,,17,6.8,1999
0.13,4250000,0,-1.0,15,6.8,1999
0.51,2500000,0,-1.0,18,4.9,1999
0.13,70000000,0,-1.0,19,3.5,1999
0.13,0,0,,10,5.4,1999
0.13,0,0,,10,7.2,1999
0.12,0,0,,13,7.4,1999
0.12,450000,2049595,3.55,10,6.5,1999
0.12,12000000,36450736,2.04,34,3.8,1999
0.11,0,0,,13,4.5,1999
0.11,0,0,,17,5.9,1999
0.1,0,0,,15,7.3,1999
0.1,0,0,,24,6.4,1999
0.08,0,0,,12,5.5,1999
0.24,3800000,28200000,6.42,24,6.5,1999
0.09,1,100,99.0,14,4.8,1999
0.09,9210000,0,-1.0,13,7.4,1999
0.1,0,0,,12,4.9,1999
0.2,0,0,,21,4.2,1999
0.08,0,0,,14,5.5,1999
0.08,0,0,,14,5.6,1999
0.08,12000000,21001563,0.75,17,5.7,1999
0.06,0,0,,15,4.7,1999
0.05,0,0,,10,6.9,1999
0.03,0,0,,18,5.2,1999
0.04,0,0,,11,6.9,1999
0.04,0,0,,24,6.8,1999
0.04,0,0,,23,5.2,1999
0.18,0,0,,15,5.9,1999
0.02,0,0,,12,7.0,1999
8.58,93000000,871368364,8.37,6079,7.8,2001
8.02,125000000,976475550,6.81,4265,7.2,2001
4.44,15000000,20117339,0.34,709,7.4,2001
3.85,6000000,1270522,-0.79,1777,7.5,2001
3.2,115000000,562816256,3.89,3899,7.3,2001
2.97,100000000,235926552,1.36,1133,6.6,2001
2.92,60000000,484409218,7.07,2284,7.1,2001
2.72,25000000,281929795,10.28,751,6.5,2001
2.64,85000000,450717150,4.3,2645,7.0,2001
2.48,140000000,449220945,2.21,1044,6.6,2001
2.45,98000000,433013274,3.42,1372,5.8,2001
2.22,120000000,186053725,0.55,689,6.5,2001
2.18,115000000,274703340,1.39,1510,5.6,2001
2.17,60000000,313542341,4.23,1786,7.5,2001
2.12,30000000,287553595,8.59,777,5.9,2001
2.06,37000000,165335153,3.47,534,6.3,2001
1.93,52500000,179213434,2.41,714,7.2,2001
1.86,100000000,362211740,2.62,702,5.5,2001
1.86,21000000,71441250,2.4,679,7.3,2001
1.85,53000000,83282296,0.57,788,7.3,2001
1.84,70000000,96976270,0.39,583,7.1,2001
1.74,92000000,172989651,0.88,1201,7.1,2001
1.7,18000000,141774679,6.88,480,6.1,2001
1.69,65000000,117487473,0.81,521,6.5,2001
1.58,28000000,60780981,1.17,791,6.1,2001
1.46,16000000,66468332,3.15,223,5.3,2001
1.45,45000000,141220678,2.14,474,5.5,2001
1.45,90000000,347325802,2.86,622,6.5,2001
1.45,45000000,104876233,1.33,1029,7.2,2001
1.41,17000000,209947037,11.35,872,7.1,2001
1.21,25000000,80936232,2.24,139,5.5,2001
1.21,22000000,33788161,0.54,244,6.3,2001
1.2,28000000,77516304,1.77,310,6.6,2001
1.13,60000000,93375151,0.56,182,5.0,2001
1.13,68000000,203388341,1.99,628,6.3,2001
1.13,0,0,,82,6.8,2001
1.07,25000000,64437847,1.58,152,6.3,2001
1.06,92000000,143049560,0.55,342,6.5,2001
1.06,102000000,147080413,0.44,606,6.0,2001
1.06,40000000,141069860,2.53,394,5.5,2001
1.05,0,0,,73,6.5,2001
0.99,0,0,,126,5.8,2001
0.98,30000000,17833000,-0.41,82,5.6,2001
0.97,137000000,85131830,-0.38,257,5.6,2001
0.95,0,3176880,,126,7.2,2001
0.95,42000000,35402320,-0.16,115,5.8,2001
0.91,70000000,176104344,1.52,233,4.9,2001
0.9,40000000,91753202,1.29,270,5.9,2001
0.9,10000000,59217789,4.92,384,6.0,2001
0.88,0,0,,248,5.8,2001
0.88,0,0,,153,5.4,2001
0.88,35000000,74558115,1.13,399,6.4,2001
0.87,72000000,27642707,-0.62,154,7.1,2001
0.84,60000000,105178561,0.75,215,5.8,2001
0.81,3000000,18492362,5.16,224,6.7,2001
0.8,35000000,94728529,1.71,245,5.4,2001
0.79,48000000,85498534,0.78,261,5.9,2001
0.78,19800000,87754044,3.43,107,6.6,2001
0.77,11000000,16000000,0.45,138,4.3,2001
0.75,57000000,147845033,1.59,258,5.7,2001
0.74,23000000,36642838,0.59,166,6.2,2001
0.73,22000000,40270895,0.83,292,7.2,2001
0.72,0,0,,92,6.2,2001
0.71,17000000,0,-1.0,48,4.8,2001
0.71,0,0,,67,5.2,2001
0.7,0,0,,37,5.5,2001
0.69,57000000,16991902,-0.7,100,5.9,2001
0.68,0,0,,25,6.4,2001
0.68,48000000,50315140,0.05,330,7.0,2001
0.66,23000000,0,-1.0,73,6.0,2001
0.65,0,637769,,16,5.4,2001
0.65,50000000,100020092,1.0,106,6.1,2001
0.65,0,0,,221,5.2,2001
0.64,21150000,39438674,0.86,75,4.8,2001
0.63,11000000,13110448,0.19,136,6.8,2001
0.62,0,0,,28,6.4,2001
0.61,53000000,29700000,-0.44,51,5.6,2001
0.61,18000000,0,-1.0,60,7.0,2001
0.61,0,0,,48,6.3,2001
0.59,31000000,24185781,-0.22,60,6.3,2001
0.58,0,0,,204,6.9,2001
0.58,30000000,23619609,-0.21,108,5.3,2001
0.57,60000000,56359980,-0.06,84,5.7,2001
0.57,0,16017403,,37,5.8,2001
0.57,32000000,40222729,0.26,62,6.4,2001
0.56,80000000,98376292,0.23,362,5.4,2001
0.56,10000000,0,-1.0,39,5.6,2001
0.56,35000000,0,-1.0,144,5.6,2001
0.55,107000000,87713825,-0.18,253,6.7,2001
0.54,0,125000000,,313,8.0,2001
0.53,1500000,373967,-0.75,94,6.0,2001
0.53,68000000,71069884,0.05,217,6.6,2001
0.52,4000000,44909486,10.23,107,6.4,2001
0.52,17700000,30987695,0.75,122,5.5,2001
0.52,0,0,,15,6.1,2001
0.51,50000000,79958599,0.6,52,5.0,2001
0.51,21000000,28008462,0.33,45,5.7,2001
0.5,40000000,65754228,0.64,157,6.5,2001
0.5,12000000,31155435,1.6,126,6.5,2001
0.49,0,0,,51,4.7,2001
0.49,11000000,23430766,1.13,37,4.8,2001
0.48,0,0,,27,6.6,2001
0.47,72000000,37317558,-0.48,82,6.5,2001
0.47,62000000,18720175,-0.7,85,5.4,2001
0.47,0,0,,23,6.0,2001
0.47,100000,490475,3.9,28,6.6,2001
0.46,0,0,,15,4.1,2001
0.46,45000000,0,-1.0,31,5.1,2001
0.45,2079000,4099000,0.97,32,7.3,2001
0.45,28000000,14010832,-0.5,135,4.6,2001
0.45,22000000,19351569,-0.12,75,5.2,2001
0.45,0,0,,77,6.1,2001
0.44,48000000,35743308,-0.26,54,6.4,2001
0.44,10000000,0,-1.0,19,4.5,2001
0.44,75000000,13596911,-0.82,128,5.6,2001
0.44,0,0,,153,7.1,2001
0.43,49000000,0,-1.0,259,5.5,2001
0.43,15000000,0,-1.0,45,6.6,2001
0.42,14000000,10424470,-0.26,43,5.3,2001
0.41,0,15705007,,41,5.9,2001
0.41,38000000,207283925,4.45,2505,6.4,2001
0.41,6000000,705308,-0.88,30,5.7,2001
0.41,13000000,91038276,6.0,194,6.4,2001
0.4,0,0,,12,5.3,2001
0.4,0,480811,,52,6.3,2001
0.39,0,0,,10,4.0,2001
0.39,1700000,0,-1.0,33,5.6,2001
0.39,35000000,147934180,3.23,467,5.5,2001
0.38,35000000,29400000,-0.16,84,6.1,2001
0.38,0,0,,43,7.2,2001
0.38,0,0,,80,6.1,2001
0.38,75000000,67631903,-0.1,173,6.1,2001
0.38,22000000,84772742,2.85,145,4.5,2001
0.38,15000000,12000000,-0.2,46,5.7,2001
0.36,0,0,,44,6.5,2001
0.36,0,0,,95,4.7,2001
0.54,13000000,16929123,0.3,57,6.6,2001
0.35,0,0,,36,6.0,2001
0.35,0,0,,11,4.5,2001
0.21,94000000,54744738,-0.42,90,4.8,2001
0.35,24000000,14782676,-0.38,28,6.1,2001
0.36,0,0,,15,6.5,2001
0.33,500000,0,-1.0,11,6.3,2001
0.32,0,0,,27,5.7,2001
0.33,35000000,13678913,-0.61,26,5.8,2001
0.32,87000000,351692268,3.04,772,6.3,2001
0.32,75000000,54249294,-0.28,50,5.4,2001
0.32,0,0,,14,6.5,2001
0.32,13000000,0,-1.0,51,6.1,2001
0.5,10000000,44460850,3.45,42,6.5,2001
0.3,0,0,,10,7.0,2001
0.3,40000000,0,-1.0,54,5.9,2001
0.3,0,0,,18,5.6,2001
0.29,0,0,,18,4.7,2001
0.29,0,0,,19,6.2,2001
0.29,1500000,0,-1.0,10,5.6,2001
0.28,0,0,,10,5.6,2001
0.28,0,0,,10,5.4,2001
0.28,0,741394,,14,5.4,2001
0.46,0,0,,27,4.4,2001
0.3,34000000,19693891,-0.42,35,4.8,2001
0.27,5000000,295206,-0.94,163,6.5,2001
0.27,0,0,,51,4.9,2001
0.27,7000000,0,-1.0,13,3.6,2001
0.27,35000000,0,-1.0,62,6.5,2001
0.27,0,0,,82,5.9,2001
0.27,0,0,,11,6.0,2001
0.35,1500000,416925,-0.72,78,6.8,2001
0.27,12000000,17292381,0.44,18,5.3,2001
0.26,75000000,5409517,-0.93,37,4.0,2001
0.26,0,0,,26,4.8,2001
0.26,0,0,,22,5.8,2001
0.25,250000,4186931,15.75,10,6.3,2001
0.25,0,0,,24,5.8,2001
0.25,0,0,,41,6.2,2001
0.24,0,0,,19,5.8,2001
0.2,0,0,,13,6.5,2001
0.24,11000000,23978402,1.18,20,4.4,2001
0.23,38000000,0,-1.0,14,5.5,2001
0.51,0,0,,13,6.3,2001
0.22,0,0,,25,5.6,2001
0.22,0,0,,21,5.7,2001
0.22,0,0,,10,6.0,2001
0.91,0,0,,153,5.4,2001
0.22,0,0,,11,5.7,2001
0.21,0,0,,14,5.8,2001
0.21,0,0,,29,6.7,2001
0.17,93000000,368780809,2.97,1366,5.6,2001
0.21,0,0,,16,5.6,2001
0.21,22000000,0,-1.0,39,5.2,2001
0.21,57000000,62112895,0.09,67,5.6,2001
0.21,0,0,,17,4.5,2001
0.21,0,0,,30,3.8,2001
0.2,0,0,,13,5.7,2001
0.15,0,0,,22,6.7,2001
0.2,0,0,,48,4.3,2001
0.2,0,0,,12,3.9,2001
0.25,0,0,,12,5.4,2001
0.02,0,0,,15,4.7,2001
0.2,1000000,10013424,9.01,22,5.9,2001
0.19,0,0,,20,7.5,2001
0.19,0,0,,11,4.2,2001
0.19,0,0,,10,7.1,2001
0.19,40000000,27053815,-0.32,32,5.1,2001
0.19,7000000,3646994,-0.48,19,5.7,2001
0.21,5000000,0,-1.0,17,4.6,2001
0.19,0,0,,16,6.0,2001
0.19,700000,1667192,1.38,13,5.2,2001
0.17,25000000,0,-1.0,21,5.1,2001
0.17,0,0,,73,4.6,2001
0.11,0,0,,22,6.9,2001
0.17,0,0,,31,6.3,2001
0.16,6000000,2025238,-0.66,12,5.9,2001
0.26,11000000,13276953,0.21,31,5.4,2001
0.15,0,0,,27,5.7,2001
0.15,0,0,,11,6.0,2001
0.15,10000000,7316658,-0.27,17,4.0,2001
0.14,0,0,,28,6.7,2001
0.13,0,0,,13,5.9,2001
0.2,0,0,,11,5.6,2001
0.13,7000000,10229331,0.46,15,5.6,2001
0.13,15000000,163169,-0.99,10,3.7,2001
0.13,5000000,5476060,0.1,19,5.8,2001
0.12,0,0,,21,4.5,2001
0.12,4800000,0,-1.0,23,6.1,2001
0.12,0,0,,10,6.1,2001
0.11,0,0,,38,6.0,2001
0.11,0,0,,10,4.3,2001
0.2,0,0,,17,5.6,2001
0.1,0,0,,16,4.0,2001
0.1,0,0,,55,6.8,2001
0.09,16000000,29381649,0.84,29,7.4,2001
0.08,0,0,,11,6.4,2001
0.07,0,0,,10,6.6,2001
0.05,0,0,,10,5.5,2001
0.06,0,0,,14,5.3,2001
0.05,0,0,,34,5.7,2001
0.03,0,0,,13,5.8,2001
0.01,0,0,,12,7.1,2001
0.01,0,0,,14,6.4,2001
0.0,165000,0,-1.0,11,5.5,2001
8.47,185000000,1001921825,4.42,8432,8.1,2008
5.68,180000000,521311860,1.9,4209,7.6,2008
4.98,140000000,585174222,3.18,6220,7.3,2008
3.65,25000000,226830568,8.07,3075,7.2,2008
3.16,185000000,786636033,3.25,1537,5.6,2008
3.11,37000000,392616625,9.61,2013,5.8,2008
3.09,200000000,586090727,1.93,2149,6.0,2008
3.04,130000000,631744560,3.86,1938,6.8,2008
2.9,19000000,18755936,-0.01,167,5.9,2008
2.54,52000000,609841637,10.73,805,6.2,2008
2.54,150000000,333932083,1.23,1899,7.2,2008
2.51,145000000,401128639,1.77,826,5.1,2008
2.35,150000000,163712074,0.09,1868,6.1,2008
2.25,33000000,269958228,7.18,1809,7.6,2008
2.22,150000000,603900354,3.03,1147,6.1,2008
2.19,85000000,160388063,0.89,927,6.4,2008
2.02,85000000,222231186,1.61,1082,5.9,2008
2.0,45000000,101702060,1.26,704,5.7,2008
1.98,75000000,258270008,2.44,1670,6.3,2008
1.98,48000000,0,-1.0,186,6.7,2008
1.93,15000000,377910544,24.19,1547,7.5,2008
1.89,30000000,108979549,2.63,719,5.9,2008
1.85,75000000,200276000,1.67,725,6.6,2008
1.84,105000000,266000000,1.53,586,5.2,2008
1.8,150000000,624029371,3.16,1764,6.0,2008
1.74,15000000,42000000,1.8,1207,7.2,2008
1.68,35000000,170000000,3.86,573,5.8,2008
1.63,225000000,419651413,0.87,891,6.1,2008
1.62,92000000,188072649,1.04,970,6.4,2008
1.61,80000000,178066569,1.23,645,6.2,2008
1.61,12500000,20416563,0.63,746,7.6,2008
1.61,50000000,113244290,1.26,570,6.2,2008
1.58,45000000,73762516,0.64,743,5.9,2008
1.56,23000000,150816700,5.56,369,6.4,2008
1.56,80000000,233093859,1.91,585,5.1,2008
1.54,9000000,0,-1.0,75,4.3,2008
1.53,55000000,168167691,2.06,1235,7.4,2008
1.5,25000000,170764026,5.83,1373,6.4,2008
1.48,150000000,309979994,1.07,1119,6.3,2008
1.48,30000000,105173115,2.51,750,6.3,2008
1.47,130000000,49554002,-0.62,411,6.3,2008
1.46,70000000,225990978,2.23,1032,6.3,2008
1.46,60000000,244082376,3.07,820,6.8,2008
1.45,70000000,113280098,0.62,530,6.5,2008
1.44,37000000,163720069,3.42,738,6.3,2008
1.4,30000000,160259319,4.34,610,6.1,2008
1.38,60000000,57490374,-0.04,302,5.8,2008
1.38,35000000,69823199,0.99,907,6.5,2008
1.35,20000000,64822796,2.24,413,6.4,2008
1.35,65000000,128107642,0.97,678,6.6,2008
1.34,0,55447968,,389,6.5,2008
1.34,70000000,111231041,0.59,281,5.3,2008
1.3,20000000,41627431,1.08,276,6.5,2008
1.27,27000000,101624843,2.76,719,6.6,2008
1.25,6000000,44703995,6.45,539,7.0,2008
1.23,80000000,212874442,1.66,599,5.8,2008
1.21,20500000,10089373,-0.51,147,5.5,2008
1.17,35000000,85416905,1.44,359,5.3,2008
1.17,35000000,72436439,1.07,238,6.0,2008
1.14,40000000,151161491,2.78,455,6.2,2008
1.13,24000000,42105111,0.75,439,6.0,2008
1.12,80000000,230685453,1.88,637,5.9,2008
1.1,28000000,92380927,2.3,328,6.3,2008
1.1,0,0,,76,4.3,2008
1.09,0,0,,151,6.8,2008
1.09,0,0,,453,6.1,2008
1.07,32000000,0,-1.0,442,7.1,2008
1.06,70000000,72108608,0.03,436,5.4,2008
1.06,0,0,,44,5.6,2008
1.05,15000000,32002538,1.13,794,7.3,2008
1.04,55000000,113020255,1.05,642,7.1,2008
1.02,90000000,162839667,0.81,276,6.2,2008
1.01,12000000,43493123,2.62,317,6.0,2008
1.01,0,22707064,,105,5.2,2008
0.99,0,0,,245,6.3,2008
0.98,2900000,0,-1.0,91,6.9,2008
0.96,0,0,,24,4.6,2008
0.96,0,0,,43,6.4,2008
0.96,20000000,65569869,2.28,173,6.2,2008
0.95,9000000,32973937,2.66,213,6.4,2008
0.94,80000000,163733697,1.05,221,5.3,2008
0.94,5000000,0,-1.0,205,6.2,2008
0.94,7000000,8900000,0.27,106,6.8,2008
0.93,25000000,70442940,1.82,299,5.6,2008
0.91,0,0,,279,8.0,2008
0.9,8500000,68282844,7.03,261,6.0,2008
0.89,10800000,113857533,9.54,437,5.9,2008
0.89,62000000,41819064,-0.33,144,4.5,2008
0.88,120000000,93945766,-0.22,194,5.6,2008
0.87,15000000,96408652,5.43,563,6.7,2008
0.87,85000000,297138014,2.5,558,6.2,2008
0.86,0,0,,223,6.6,2008
0.84,0,18130888,,63,5.9,2008
0.83,55000000,127906624,1.33,243,6.2,2008
0.83,30000000,0,-1.0,117,6.5,2008
0.82,0,0,,194,7.9,2008
0.82,60000000,73174566,0.22,195,5.8,2008
0.8,15000000,5926410,-0.6,71,6.3,2008
0.8,22000000,23530831,0.07,98,6.2,2008
0.79,90000000,201596308,1.24,606,5.6,2008
0.79,32000000,51155219,0.6,344,6.6,2008
0.78,0,2434658,,52,5.1,2008
0.77,35000000,32483410,-0.07,119,5.8,2008
0.77,0,0,,20,5.5,2008
0.77,0,0,,235,6.4,2008
0.76,9000000,82391145,8.15,241,5.9,2008
0.76,7000000,0,-1.0,107,6.6,2008
0.76,20000000,54586584,1.73,325,7.1,2008
0.75,50000000,7033683,-0.86,167,6.0,2008
0.75,30000000,68369434,1.28,312,5.4,2008
0.74,20000000,50907234,1.55,197,6.7,2008
0.73,0,0,,79,6.1,2008
0.73,0,0,,62,7.0,2008
0.72,55000000,17869048,-0.68,358,6.1,2008
0.72,40000000,84601681,1.12,240,5.8,2008
0.72,35000000,0,-1.0,258,6.3,2008
0.72,0,558000,,58,5.9,2008
0.72,25000000,17741298,-0.29,107,5.8,2008
0.71,18000000,25739015,0.43,508,6.8,2008
0.71,12000000,56309766,3.69,171,5.6,2008
0.7,13000000,14894347,0.15,37,6.3,2008
0.7,45000000,42487390,-0.06,231,5.0,2008
0.69,30000000,84646831,1.82,182,4.0,2008
0.68,25000000,11207130,-0.55,37,6.1,2008
0.68,40000000,0,-1.0,137,5.3,2008
0.67,21000000,0,-1.0,141,7.4,2008
0.67,0,0,,64,6.2,2008
0.67,25000000,19844979,-0.21,187,6.3,2008
0.66,60000000,39031337,-0.35,205,4.6,2008
0.65,0,204660,,11,6.4,2008
0.65,11500000,186702,-0.98,58,6.1,2008
0.65,0,3983997,,183,6.8,2008
0.65,20000000,20211394,0.01,154,6.2,2008
0.65,18000000,382174,-0.98,29,4.3,2008
0.64,60000000,163403799,1.72,490,4.8,2008
0.63,30000000,22211426,-0.26,162,5.8,2008
0.63,12000000,7070330,-0.41,52,5.7,2008
0.63,5000000,0,-1.0,27,5.4,2008
0.63,0,0,,375,6.9,2008
0.63,2000000,11125849,4.56,168,7.7,2008
0.63,8,0,-1.0,49,6.9,2008
0.62,0,0,,28,4.9,2008
0.62,65000000,415252786,5.39,309,6.1,2008
0.62,15000000,8762890,-0.42,78,5.4,2008
0.61,0,0,,33,5.4,2008
0.61,60000000,50877145,-0.15,174,5.7,2008
0.6,0,0,,40,4.4,2008
0.6,6100000,0,-1.0,16,4.9,2008
0.6,35000000,25871834,-0.26,170,4.9,2008
0.6,11000000,38105395,2.46,80,7.2,2008
0.6,10000000,0,-1.0,35,5.8,2008
0.59,15000000,1143856,-0.92,25,5.1,2008
0.59,20000000,149281606,6.46,118,5.1,2008
0.58,20000000,0,-1.0,62,6.7,2008
0.58,35000000,75225693,1.15,430,6.5,2008
0.58,0,0,,214,6.1,2008
0.58,5000000,16174377,2.23,111,6.2,2008
0.57,0,0,,91,6.8,2008
0.57,0,0,,42,6.6,2008
0.56,8000000,0,-1.0,98,5.1,2008
0.56,0,0,,194,5.8,2008
0.56,0,0,,127,6.1,2008
0.54,0,2724474,,149,7.1,2008
0.54,0,0,,12,6.0,2008
0.54,0,0,,54,6.0,2008
0.54,0,0,,18,4.9,2008
0.53,0,0,,90,6.9,2008
0.53,8500000,8936663,0.05,88,6.2,2008
0.53,0,16051363,,46,6.4,2008
0.53,30000000,31148328,0.04,118,6.3,2008
0.52,0,124191,,90,6.0,2008
0.52,0,0,,14,6.2,2008
0.52,6000000,69497,-0.99,13,5.0,2008
0.52,30000000,63833449,1.13,130,5.8,2008
0.51,0,0,,29,6.2,2008
0.51,7000000,6230276,-0.11,16,4.8,2008
0.51,0,0,,24,8.0,2008
0.51,0,0,,26,6.2,2008
0.51,20000000,13204291,-0.34,30,6.0,2008
0.5,0,0,,89,5.4,2008
0.5,0,68397662,,48,5.1,2008
0.5,20000000,5530764,-0.72,110,6.8,2008
0.5,60000000,50650079,-0.16,205,5.1,2008
0.49,0,0,,26,5.6,2008
0.48,12000000,40855419,2.4,165,5.3,2008
0.48,0,240476,,58,5.9,2008
0.48,3500000,5231128,0.49,66,6.3,2008
0.48,8000000,0,-1.0,59,5.9,2008
0.48,20000000,0,-1.0,103,4.8,2008
0.47,0,0,,43,4.9,2008
0.47,1,0,-1.0,146,6.5,2008
0.47,0,367638,,14,5.3,2008
0.47,0,0,,28,6.2,2008
0.47,6000000,0,-1.0,25,6.0,2008
0.47,0,0,,78,5.9,2008
0.47,0,0,,37,6.6,2008
0.46,0,0,,10,6.4,2008
0.46,0,0,,200,5.6,2008
0.46,0,0,,28,6.4,2008
0.46,3500000,0,-1.0,105,6.8,2008
0.46,12000000,3148182,-0.74,76,6.5,2008
0.45,25000000,2000000,-0.92,111,5.5,2008
0.45,27000000,44352417,0.64,127,6.0,2008
